PULocationID,weather,season,time,pickup_area,trip_distance
178,rainy,winter,day,not manhattan,5.0
178,rainy,winter,night,not manhattan,2.6399999999999997
178,sunny,fall,day,not manhattan,6.95375
178,sunny,fall,night,not manhattan,12.39
178,sunny,spring,day,not manhattan,5.272142857142858
178,sunny,spring,night,not manhattan,2.2
178,sunny,summer,day,not manhattan,4.9275
178,sunny,summer,night,not manhattan,2.9539999999999997
178,sunny,winter,day,not manhattan,3.5300000000000002
178,sunny,winter,night,not manhattan,2.117142857142857
179,rainy,fall,day,not manhattan,3.649059829059829
179,rainy,fall,night,not manhattan,3.1961702127659573
179,rainy,spring,day,not manhattan,3.610388349514563
179,rainy,spring,night,not manhattan,2.4571428571428573
179,rainy,summer,day,not manhattan,3.574656488549618
179,rainy,summer,night,not manhattan,3.5578048780487808
179,rainy,winter,day,not manhattan,3.1958024691358027
179,rainy,winter,night,not manhattan,3.1445833333333333
179,sunny,fall,day,not manhattan,3.4271510791366904
179,sunny,fall,night,not manhattan,3.279296875
179,sunny,spring,day,not manhattan,3.2037396694214872
179,sunny,spring,night,not manhattan,3.4463725490196078
179,sunny,summer,day,not manhattan,3.2441645885286787
179,sunny,summer,night,not manhattan,3.12887323943662
179,sunny,winter,day,not manhattan,3.071833333333333
179,sunny,winter,night,not manhattan,3.2359854014598537
180,rainy,fall,day,not manhattan,7.868571428571428
180,rainy,fall,night,not manhattan,25.43
180,rainy,spring,day,not manhattan,8.128333333333332
180,rainy,spring,night,not manhattan,0.1
180,rainy,summer,day,not manhattan,8.074285714285715
180,rainy,summer,night,not manhattan,0.64
180,rainy,winter,day,not manhattan,9.094
180,rainy,winter,night,not manhattan,0.1
180,sunny,fall,day,not manhattan,6.52265306122449
180,sunny,fall,night,not manhattan,6.214166666666666
180,sunny,spring,day,not manhattan,6.83264705882353
180,sunny,spring,night,not manhattan,8.370833333333334
180,sunny,summer,day,not manhattan,8.0025
180,sunny,summer,night,not manhattan,9.575000000000001
180,sunny,winter,day,not manhattan,6.545294117647059
180,sunny,winter,night,not manhattan,7.852857142857142
181,rainy,fall,day,not manhattan,3.312628205128205
181,rainy,fall,night,not manhattan,4.267748344370861
181,rainy,spring,day,not manhattan,3.3776515151515154
181,rainy,spring,night,not manhattan,4.445482625482626
181,rainy,summer,day,not manhattan,3.741760563380282
181,rainy,summer,night,not manhattan,3.445757575757576
181,rainy,winter,day,not manhattan,3.940743243243243
181,rainy,winter,night,not manhattan,3.7992372881355934
181,sunny,fall,day,not manhattan,3.5359662775616085
181,sunny,fall,night,not manhattan,4.4907055214723925
181,sunny,spring,day,not manhattan,4.019143968871596
181,sunny,spring,night,not manhattan,4.606897069872276
181,sunny,summer,day,not manhattan,4.154
181,sunny,summer,night,not manhattan,4.344562624254474
181,sunny,winter,day,not manhattan,3.5423502304147467
181,sunny,winter,night,not manhattan,3.9176021798365124
182,rainy,fall,day,not manhattan,8.4975
182,rainy,fall,night,not manhattan,8.305
182,rainy,spring,day,not manhattan,3.1525
182,rainy,summer,day,not manhattan,2.16
182,rainy,winter,day,not manhattan,9.213333333333333
182,sunny,fall,day,not manhattan,6.427222222222222
182,sunny,fall,night,not manhattan,3.9457142857142857
182,sunny,spring,day,not manhattan,8.291904761904762
182,sunny,spring,night,not manhattan,7.294
182,sunny,summer,day,not manhattan,5.28375
182,sunny,summer,night,not manhattan,4.878571428571428
182,sunny,winter,day,not manhattan,3.8985
182,sunny,winter,night,not manhattan,4.2275
183,rainy,fall,day,not manhattan,5.59
183,rainy,spring,day,not manhattan,1.05
183,rainy,spring,night,not manhattan,1.995
183,rainy,winter,day,not manhattan,9.73
183,sunny,fall,day,not manhattan,5.072857142857144
183,sunny,fall,night,not manhattan,3.325
183,sunny,spring,day,not manhattan,4.812857142857142
183,sunny,spring,night,not manhattan,10.212
183,sunny,summer,day,not manhattan,8.068000000000001
183,sunny,winter,day,not manhattan,2.02
183,sunny,winter,night,not manhattan,4.685
184,rainy,spring,day,not manhattan,1.9
184,rainy,summer,day,not manhattan,18.2
184,rainy,winter,day,not manhattan,2.28
184,sunny,fall,day,not manhattan,6.686666666666667
184,sunny,fall,night,not manhattan,23.51
184,sunny,spring,day,not manhattan,19.06
184,sunny,spring,night,not manhattan,5.82
184,sunny,summer,day,not manhattan,8.352
184,sunny,winter,day,not manhattan,8.2325
184,sunny,winter,night,not manhattan,9.13
185,rainy,fall,day,not manhattan,8.156666666666666
185,rainy,fall,night,not manhattan,13.44
185,rainy,spring,day,not manhattan,2.9166666666666665
185,rainy,summer,day,not manhattan,3.355
185,rainy,winter,day,not manhattan,2.55
185,rainy,winter,night,not manhattan,3.2733333333333334
185,sunny,fall,day,not manhattan,6.7700000000000005
185,sunny,fall,night,not manhattan,2.796666666666667
185,sunny,spring,day,not manhattan,4.757692307692308
185,sunny,spring,night,not manhattan,13.905000000000001
185,sunny,summer,day,not manhattan,5.0925806451612905
185,sunny,summer,night,not manhattan,5.4875
185,sunny,winter,day,not manhattan,5.536666666666666
185,sunny,winter,night,not manhattan,9.443333333333333
186,rainy,fall,day,manhattan,2.385430302202182
186,rainy,fall,night,manhattan,2.836250113522841
186,rainy,spring,day,manhattan,2.3194755812984416
186,rainy,spring,night,manhattan,2.803265832837006
186,rainy,summer,day,manhattan,2.4610519473628356
186,rainy,summer,night,manhattan,2.884471223768959
186,rainy,winter,day,manhattan,2.279113071053414
186,rainy,winter,night,manhattan,2.7894293443256473
186,sunny,fall,day,manhattan,2.416976918626884
186,sunny,fall,night,manhattan,2.8941355891335796
186,sunny,spring,day,manhattan,2.3395035688650516
186,sunny,spring,night,manhattan,2.851567767403973
186,sunny,summer,day,manhattan,2.398597001879659
186,sunny,summer,night,manhattan,2.8756614301191767
186,sunny,winter,day,manhattan,2.30129533284819
186,sunny,winter,night,manhattan,2.8097610314066808
187,rainy,summer,day,not manhattan,28.4
187,sunny,spring,day,not manhattan,8.645
187,sunny,winter,day,not manhattan,6.08
188,rainy,fall,day,not manhattan,4.5828125
188,rainy,fall,night,not manhattan,3.2047619047619045
188,rainy,spring,day,not manhattan,3.838461538461538
188,rainy,spring,night,not manhattan,2.6175
188,rainy,summer,day,not manhattan,3.1493333333333333
188,rainy,summer,night,not manhattan,4.4354545454545455
188,rainy,winter,day,not manhattan,2.6404761904761904
188,rainy,winter,night,not manhattan,3.641666666666667
188,sunny,fall,day,not manhattan,4.75808
188,sunny,fall,night,not manhattan,3.2354347826086958
188,sunny,spring,day,not manhattan,4.618417266187051
188,sunny,spring,night,not manhattan,4.011022727272727
188,sunny,summer,day,not manhattan,4.321818181818182
188,sunny,summer,night,not manhattan,4.141217391304348
188,sunny,winter,day,not manhattan,3.8698039215686273
188,sunny,winter,night,not manhattan,3.1675806451612902
189,rainy,fall,day,not manhattan,3.829795918367347
189,rainy,fall,night,not manhattan,3.8687234042553196
189,rainy,spring,day,not manhattan,3.2916363636363637
189,rainy,spring,night,not manhattan,4.207777777777777
189,rainy,summer,day,not manhattan,3.3605714285714288
189,rainy,summer,night,not manhattan,4.9
189,rainy,winter,day,not manhattan,4.0321951219512195
189,rainy,winter,night,not manhattan,3.417142857142857
189,sunny,fall,day,not manhattan,4.01185
189,sunny,fall,night,not manhattan,3.8654878048780485
189,sunny,spring,day,not manhattan,3.9212745098039217
189,sunny,spring,night,not manhattan,3.9294029850746264
189,sunny,summer,day,not manhattan,3.980446096654275
189,sunny,summer,night,not manhattan,3.7204924242424244
189,sunny,winter,day,not manhattan,3.527475247524752
189,sunny,winter,night,not manhattan,3.790666666666667
190,rainy,fall,day,not manhattan,6.769473684210527
190,rainy,fall,night,not manhattan,5.278333333333333
190,rainy,spring,day,not manhattan,4.008823529411765
190,rainy,spring,night,not manhattan,2.9425
190,rainy,summer,day,not manhattan,4.820833333333334
190,rainy,summer,night,not manhattan,10.05
190,rainy,winter,day,not manhattan,4.3878260869565215
190,rainy,winter,night,not manhattan,4.676
190,sunny,fall,day,not manhattan,3.952098765432099
190,sunny,fall,night,not manhattan,4.492962962962963
190,sunny,spring,day,not manhattan,4.4447222222222225
190,sunny,spring,night,not manhattan,5.0825
190,sunny,summer,day,not manhattan,4.37462962962963
190,sunny,summer,night,not manhattan,4.394210526315789
190,sunny,winter,day,not manhattan,4.212235294117647
190,sunny,winter,night,not manhattan,3.4757894736842103
191,rainy,fall,day,not manhattan,10.16
191,rainy,fall,night,not manhattan,17.45
191,rainy,spring,day,not manhattan,16.025
191,rainy,summer,day,not manhattan,10.51
191,rainy,summer,night,not manhattan,7.26
191,rainy,winter,day,not manhattan,3.973333333333333
191,rainy,winter,night,not manhattan,19.1
191,sunny,fall,day,not manhattan,13.104545454545455
191,sunny,fall,night,not manhattan,8.29888888888889
191,sunny,spring,day,not manhattan,6.862105263157894
191,sunny,spring,night,not manhattan,10.706666666666665
191,sunny,summer,day,not manhattan,10.144285714285715
191,sunny,summer,night,not manhattan,11.4675
191,sunny,winter,day,not manhattan,5.697777777777778
191,sunny,winter,night,not manhattan,9.697500000000002
192,rainy,fall,day,not manhattan,4.688571428571429
192,rainy,spring,day,not manhattan,3.3425
192,rainy,spring,night,not manhattan,2.9
192,rainy,summer,day,not manhattan,7.29625
192,rainy,winter,day,not manhattan,6.3183333333333325
192,rainy,winter,night,not manhattan,6.99
192,sunny,fall,day,not manhattan,7.418095238095238
192,sunny,fall,night,not manhattan,19.949
192,sunny,spring,day,not manhattan,8.316363636363636
192,sunny,spring,night,not manhattan,6.826666666666667
192,sunny,summer,day,not manhattan,8.075588235294118
192,sunny,summer,night,not manhattan,6.364
192,sunny,winter,day,not manhattan,6.366818181818181
192,sunny,winter,night,not manhattan,1.63
193,rainy,fall,day,not manhattan,3.2419333333333333
193,rainy,fall,night,not manhattan,3.5273684210526315
193,rainy,spring,day,not manhattan,3.1497727272727274
193,rainy,spring,night,not manhattan,3.3892105263157895
193,rainy,summer,day,not manhattan,3.5044827586206897
193,rainy,summer,night,not manhattan,3.2470833333333338
193,rainy,winter,day,not manhattan,3.6122702702702703
193,rainy,winter,night,not manhattan,3.564761904761905
193,sunny,fall,day,not manhattan,3.78087786259542
193,sunny,fall,night,not manhattan,3.8520111731843576
193,sunny,spring,day,not manhattan,3.6806206206206205
193,sunny,spring,night,not manhattan,3.6387292817679557
193,sunny,summer,day,not manhattan,3.5813619047619047
193,sunny,summer,night,not manhattan,4.089021276595744
193,sunny,winter,day,not manhattan,3.618259423503326
193,sunny,winter,night,not manhattan,3.7584883720930233
194,rainy,fall,day,manhattan,5.955263157894737
194,rainy,fall,night,manhattan,7.148999999999999
194,rainy,spring,day,manhattan,5.1128125
194,rainy,spring,night,manhattan,4.295
194,rainy,summer,day,manhattan,10.060322580645161
194,rainy,summer,night,manhattan,5.156666666666666
194,rainy,winter,day,manhattan,5.691034482758621
194,rainy,winter,night,manhattan,4.56
194,sunny,fall,day,manhattan,6.657969230769231
194,sunny,fall,night,manhattan,5.156911764705883
194,sunny,spring,day,manhattan,6.6107526881720435
194,sunny,spring,night,manhattan,6.004912280701755
194,sunny,summer,day,manhattan,7.40880701754386
194,sunny,summer,night,manhattan,4.917213114754098
194,sunny,winter,day,manhattan,6.7239375
194,sunny,winter,night,manhattan,5.459268292682927
195,rainy,fall,day,not manhattan,9.9965
195,rainy,fall,night,not manhattan,7.095
195,rainy,spring,day,not manhattan,7.234782608695652
195,rainy,spring,night,not manhattan,7.6866666666666665
195,rainy,summer,day,not manhattan,8.729714285714286
195,rainy,winter,day,not manhattan,10.716000000000001
195,rainy,winter,night,not manhattan,2.8599999999999994
195,sunny,fall,day,not manhattan,10.06525641025641
195,sunny,fall,night,not manhattan,6.694
195,sunny,spring,day,not manhattan,7.570497237569061
195,sunny,spring,night,not manhattan,6.218
195,sunny,summer,day,not manhattan,9.105924764890283
195,sunny,summer,night,not manhattan,5.015357142857143
195,sunny,winter,day,not manhattan,8.313660714285714
195,sunny,winter,night,not manhattan,5.923571428571429
196,rainy,fall,day,not manhattan,7.019183673469388
196,rainy,fall,night,not manhattan,10.149999999999999
196,rainy,spring,day,not manhattan,6.786052631578947
196,rainy,spring,night,not manhattan,5.674285714285714
196,rainy,summer,day,not manhattan,7.4880555555555555
196,rainy,summer,night,not manhattan,8.1625
196,rainy,winter,day,not manhattan,6.615882352941177
196,rainy,winter,night,not manhattan,3.6550000000000002
196,sunny,fall,day,not manhattan,7.572576923076923
196,sunny,fall,night,not manhattan,6.4704
196,sunny,spring,day,not manhattan,7.043696682464455
196,sunny,spring,night,not manhattan,5.586666666666667
196,sunny,summer,day,not manhattan,6.942579185520362
196,sunny,summer,night,not manhattan,7.381492537313433
196,sunny,winter,day,not manhattan,6.246753246753247
196,sunny,winter,night,not manhattan,5.3049019607843135
197,rainy,fall,day,not manhattan,4.507450980392157
197,rainy,fall,night,not manhattan,5.497777777777777
197,rainy,spring,day,not manhattan,6.184324324324324
197,rainy,spring,night,not manhattan,16.025
197,rainy,summer,day,not manhattan,5.671470588235294
197,rainy,summer,night,not manhattan,12.4275
197,rainy,winter,day,not manhattan,5.458620689655173
197,rainy,winter,night,not manhattan,7.26
197,sunny,fall,day,not manhattan,5.438708487084871
197,sunny,fall,night,not manhattan,8.082
197,sunny,spring,day,not manhattan,5.547292817679558
197,sunny,spring,night,not manhattan,7.236538461538462
197,sunny,summer,day,not manhattan,5.8852606635071085
197,sunny,summer,night,not manhattan,5.968333333333334
197,sunny,winter,day,not manhattan,5.662733333333333
197,sunny,winter,night,not manhattan,5.2947058823529405
198,rainy,fall,day,not manhattan,6.784285714285715
198,rainy,fall,night,not manhattan,4.263333333333333
198,rainy,spring,day,not manhattan,7.172857142857143
198,rainy,spring,night,not manhattan,3.25
198,rainy,summer,night,not manhattan,2.8833333333333333
198,rainy,winter,day,not manhattan,4.89
198,rainy,winter,night,not manhattan,3.846666666666667
198,sunny,fall,day,not manhattan,4.394
198,sunny,fall,night,not manhattan,5.245573770491804
198,sunny,spring,day,not manhattan,4.8125
198,sunny,spring,night,not manhattan,4.497391304347826
198,sunny,summer,day,not manhattan,5.582142857142857
198,sunny,summer,night,not manhattan,4.573333333333333
198,sunny,winter,day,not manhattan,4.264705882352941
198,sunny,winter,night,not manhattan,5.747777777777778
199,rainy,summer,day,not manhattan,11.05
199,rainy,summer,night,not manhattan,7.6
199,sunny,fall,day,not manhattan,8.985
199,sunny,fall,night,not manhattan,6.6
199,sunny,spring,day,not manhattan,10.71
199,sunny,summer,day,not manhattan,10.058
200,rainy,fall,day,not manhattan,7.846666666666667
200,rainy,fall,night,not manhattan,10.06
200,rainy,spring,day,not manhattan,7.397777777777778
200,rainy,spring,night,not manhattan,11.92
200,rainy,summer,day,not manhattan,5.803333333333333
200,rainy,summer,night,not manhattan,5.7
200,rainy,winter,day,not manhattan,10.046000000000001
200,rainy,winter,night,not manhattan,3.07
200,sunny,fall,day,not manhattan,6.945925925925926
200,sunny,fall,night,not manhattan,4.54
200,sunny,spring,day,not manhattan,8.4912
200,sunny,spring,night,not manhattan,6.105
200,sunny,summer,day,not manhattan,8.57357142857143
200,sunny,summer,night,not manhattan,4.70125
200,sunny,winter,day,not manhattan,7.147142857142858
200,sunny,winter,night,not manhattan,7.575
201,rainy,fall,day,not manhattan,7.820000000000001
201,rainy,spring,night,not manhattan,18.25
201,rainy,summer,day,not manhattan,8.4825
201,rainy,winter,day,not manhattan,23.275
201,sunny,fall,day,not manhattan,16.20777777777778
201,sunny,fall,night,not manhattan,6.166666666666667
201,sunny,spring,day,not manhattan,27.76
201,sunny,spring,night,not manhattan,20.94
201,sunny,summer,day,not manhattan,17.220625
201,sunny,summer,night,not manhattan,0.915
201,sunny,winter,day,not manhattan,12.271428571428572
202,rainy,fall,day,manhattan,4.47
202,rainy,fall,night,manhattan,5.068
202,rainy,spring,day,manhattan,4.225128205128205
