DOLocationID,weather,season,time,pickup_area,trip_distance,fare_amount,tip_amount,total_amount,duration,number_of_trips
115,rainy,spring,night,not manhattan,140.41,371.5,32.129999999999995,471.33,214.88333333333333,6
115,rainy,summer,day,manhattan,68.94,286.0,14.530000000000001,365.58000000000004,149.03333333333333,4
115,rainy,summer,day,not manhattan,139.27,387.5,28.3,474.2,329.3666666666667,6
115,rainy,summer,night,manhattan,27.5,78.5,0.0,112.3,62.33333333333333,2
115,rainy,summer,night,not manhattan,97.6,261.5,13.17,314.74,143.68333333333334,5
115,rainy,winter,day,manhattan,63.699999999999996,199.3,38.06,292.56,169.6,4
115,rainy,winter,day,not manhattan,210.95999999999998,614.5,30.8,729.25,427.93333333333334,9
115,rainy,winter,night,manhattan,60.040000000000006,166.5,34.43,281.63,117.81666666666666,4
115,rainy,winter,night,not manhattan,48.379999999999995,129.5,0.0,154.2,79.95,2
115,sunny,fall,day,manhattan,291.77,819.0,75.63,1153.28,655.3333333333334,16
115,sunny,fall,day,not manhattan,937.37,2584.0,249.34,3239.3399999999997,1862.3833333333334,39
115,sunny,fall,night,manhattan,300.61,936.5,169.53,1354.83,649.6666666666666,18
115,sunny,fall,night,not manhattan,491.87,1318.0,190.13,1728.8799999999999,800.6666666666666,21
115,sunny,spring,day,manhattan,226.85,673.0,113.32,984.87,592.0333333333333,13
115,sunny,spring,day,not manhattan,889.74,2377.5,245.97,3008.66,1739.6666666666667,37
115,sunny,spring,night,manhattan,200.52,569.5,86.01,849.01,439.5333333333333,13
115,sunny,spring,night,not manhattan,503.94,1374.0,129.42000000000002,1728.47,797.3,21
115,sunny,summer,day,manhattan,295.93,866.0,141.44,1280.8,745.4,17
115,sunny,summer,day,not manhattan,1528.2,4224.5,369.48,5280.9,3208.0666666666666,63
115,sunny,summer,night,manhattan,319.82,999.0,190.5,1491.1,702.15,20
115,sunny,summer,night,not manhattan,435.56,1195.5,215.11,1618.1599999999999,697.9,21
115,sunny,winter,day,manhattan,252.74,807.1,135.81,1230.31,572.8166666666667,16
115,sunny,winter,day,not manhattan,1158.61,3298.5,271.99,4086.44,2220.866666666667,48
115,sunny,winter,night,manhattan,175.85,527.1,57.879999999999995,738.83,372.8666666666667,11
115,sunny,winter,night,not manhattan,269.7,764.7,53.54,952.8299999999999,375.71666666666664,11
116,rainy,fall,day,manhattan,8019.82,31499.0,4821.01,41451.91,36755.48333333333,1824
116,rainy,fall,day,not manhattan,5255.17,15296.5,2366.7,21043.93,15054.066666666668,395
116,rainy,fall,night,manhattan,8496.18,28791.0,4859.66,38629.89,27727.633333333335,1429
116,rainy,fall,night,not manhattan,3118.64,8909.5,1602.97,12430.22,6394.683333333333,259
116,rainy,spring,day,manhattan,10115.4,39768.5,5574.8,51857.95,45389.816666666666,2371
116,rainy,spring,day,not manhattan,4633.57,13530.05,2331.86,18882.13,13173.583333333334,366
116,rainy,spring,night,manhattan,11040.92,37416.0,6028.31,49913.01,35648.21666666667,1905
116,rainy,spring,night,not manhattan,2707.25,7760.0,1300.7,10713.66,5741.933333333333,226
116,rainy,summer,day,manhattan,7271.11,28813.5,4083.0,37598.35,33502.35,1697
116,rainy,summer,day,not manhattan,4292.26,12895.0,2251.09,17981.34,12885.9,347
116,rainy,summer,night,manhattan,3735.71,12602.5,2068.62,16876.82,11761.183333333332,654
116,rainy,summer,night,not manhattan,1375.58,3899.0,657.02,5411.87,2814.75,114
116,rainy,winter,day,manhattan,8846.65,36554.85,5437.68,48006.840000000004,39707.433333333334,2124
116,rainy,winter,day,not manhattan,4914.1,15067.1,2477.68,20891.6,13011.033333333333,386
116,rainy,winter,night,manhattan,6545.0199999999995,23330.3,3707.7,31050.15,21771.816666666666,1120
116,rainy,winter,night,not manhattan,1941.75,5953.3,1158.98,8437.51,3918.5333333333333,164
116,sunny,fall,day,manhattan,39912.32,158496.76,24046.33,208311.08,184649.75,9092
116,sunny,fall,day,not manhattan,24292.35,71611.47,12569.72,100358.4,70382.98333333334,1925
116,sunny,fall,night,manhattan,47623.76,161991.99,27817.82,217322.11,154543.38333333333,7954
116,sunny,fall,night,not manhattan,13422.45,38430.7,6924.95,53330.25,27763.166666666668,1095
116,sunny,spring,day,manhattan,46620.89,184503.01,26504.24,241140.6,212200.21666666667,11010
116,sunny,spring,day,not manhattan,23955.8,70859.7,11774.08,98289.8,70052.28333333334,1884
116,sunny,spring,night,manhattan,47719.55,161767.77,26451.81,216218.58,150409.71666666667,8271
116,sunny,spring,night,not manhattan,13378.6,38389.5,6577.58,52967.68,27623.683333333334,1115
116,sunny,summer,day,manhattan,41958.48,161831.53,23214.95,211788.58,180976.91666666666,9702
116,sunny,summer,day,not manhattan,25969.05,75862.3,12635.3,105094.7,73267.65,2008
116,sunny,summer,night,manhattan,51872.65,177381.87,29433.98,237095.95,169250.18333333332,8913
116,sunny,summer,night,not manhattan,14660.83,41666.0,7294.88,57614.8,31190.766666666666,1197
116,sunny,winter,day,manhattan,42458.25,171030.0,24927.64,224718.39,182760.41666666666,10032
116,sunny,winter,day,not manhattan,20693.7,64471.4,10591.96,90194.78,51912.36666666667,1667
116,sunny,winter,night,manhattan,41178.17,145958.07,23931.52,195135.74,129855.08333333333,7100
116,sunny,winter,night,not manhattan,10931.44,33415.1,5859.69,46356.69,21558.516666666666,901
117,rainy,fall,day,manhattan,53.410000000000004,159.5,0.0,190.64999999999998,156.55,2
117,rainy,fall,day,not manhattan,628.85,1917.5,281.94,2397.18,1748.9833333333333,51
117,rainy,fall,night,manhattan,121.01,334.0,27.89,402.33,238.76666666666665,5
117,rainy,fall,night,not manhattan,332.40000000000003,1039.5,138.97,1286.97,758.5,30
117,rainy,spring,day,manhattan,110.34,310.5,45.89,387.59,253.66666666666669,4
117,rainy,spring,day,not manhattan,592.08,1820.0,195.34,2198.09,1663.4166666666667,50
117,rainy,spring,night,manhattan,207.63,546.0,74.31,707.16,427.0833333333333,8
117,rainy,spring,night,not manhattan,435.9,1319.5,166.74,1631.98,1061.3166666666666,38
117,rainy,summer,day,manhattan,18.6,56.0,13.65,81.95,56.28333333333333,1
117,rainy,summer,day,not manhattan,564.35,1787.5,157.18,2114.48,1684.6833333333334,52
117,rainy,summer,night,not manhattan,123.27,361.5,62.12,476.17,293.5,11
117,rainy,winter,day,manhattan,78.41,265.2,45.65,339.45,200.8,3
117,rainy,winter,day,not manhattan,689.9399999999999,2194.2,202.69,2618.0099999999998,1901.45,54
117,rainy,winter,night,manhattan,90.43,259.0,23.95,309.6,233.58333333333334,4
117,rainy,winter,night,not manhattan,287.95,935.5,124.13,1177.78,705.7666666666667,26
117,sunny,fall,day,manhattan,278.1,827.5,60.33,1043.83,872.0333333333334,13
117,sunny,fall,day,not manhattan,3691.18,11366.88,1109.73,13621.76,10081.016666666666,310
117,sunny,fall,night,manhattan,478.29,1321.5,123.63,1640.25,962.5,19
117,sunny,fall,night,not manhattan,1701.49,5196.0,641.84,6391.29,4133.966666666666,147
117,sunny,spring,day,manhattan,662.82,2024.0,266.33,2597.93,2037.5333333333335,29
117,sunny,spring,day,not manhattan,4083.16,12577.8,1337.8,15205.0,11233.333333333334,331
117,sunny,spring,night,manhattan,484.89,1420.0,249.42000000000002,1838.02,1085.1833333333334,19
117,sunny,spring,night,not manhattan,2159.27,6441.5,683.35,7827.2,4918.7,178
117,sunny,summer,day,manhattan,598.56,1827.0,217.64,2318.14,1709.5833333333333,26
117,sunny,summer,day,not manhattan,3891.86,12096.5,1143.55,14451.73,11355.283333333333,318
117,sunny,summer,night,manhattan,700.97,2043.5,205.44,2542.69,1680.7166666666667,30
117,sunny,summer,night,not manhattan,2763.65,8286.0,850.74,10050.42,6642.266666666666,231
117,sunny,winter,day,manhattan,681.6,2251.0,143.14,2703.72,2065.1,29
117,sunny,winter,day,not manhattan,2997.36,9797.4,950.55,11823.55,7983.116666666667,253
117,sunny,winter,night,manhattan,460.56,1540.1,132.47,1868.82,1005.0,18
117,sunny,winter,night,not manhattan,1674.16,5331.0,561.24,6459.44,3872.3166666666666,140
118,rainy,fall,day,manhattan,239.66,683.0,100.73,997.22,585.0,12
118,rainy,fall,day,not manhattan,310.11,881.5,14.87,1018.4699999999999,757.6333333333333,13
118,rainy,fall,night,manhattan,37.72,116.0,33.97,177.22,110.41666666666669,2
118,rainy,fall,night,not manhattan,81.82,217.0,46.81,289.86,136.93333333333334,3
118,rainy,spring,day,manhattan,130.65,358.0,66.95,548.3000000000001,261.0,7
118,rainy,spring,day,not manhattan,299.78000000000003,802.5,88.80000000000001,1002.8,713.6333333333333,12
118,rainy,spring,night,manhattan,192.89000000000001,541.0,83.28,783.1800000000001,395.65,10
118,rainy,spring,night,not manhattan,108.16,294.5,3.89,341.34,192.7,4
118,rainy,summer,day,manhattan,98.42,276.5,32.5,388.75,245.89999999999998,5
118,rainy,summer,day,not manhattan,308.86,857.5,62.5,1050.45,645.55,11
118,rainy,summer,night,manhattan,15.82,44.5,0.0,61.4,32.0,1
118,rainy,summer,night,not manhattan,81.27000000000001,212.5,15.0,254.79999999999998,112.0,3
118,rainy,winter,day,manhattan,40.019999999999996,114.5,20.99,168.29,97.9,2
118,rainy,winter,day,not manhattan,309.98,940.0,121.55,1188.25,544.5833333333334,13
118,rainy,winter,night,manhattan,87.29,237.5,42.7,351.65,155.25,4
118,rainy,winter,night,not manhattan,52.709999999999994,165.2,20.05,204.64999999999998,98.26666666666667,2
118,sunny,fall,day,manhattan,757.86,2292.5,260.67,3206.92,1961.4666666666667,38
118,sunny,fall,day,not manhattan,1840.81,5121.44,390.82,6290.8099999999995,3843.6333333333337,74
118,sunny,fall,night,manhattan,465.3,1374.5,271.21999999999997,2026.92,1018.9,25
118,sunny,fall,night,not manhattan,718.1800000000001,1914.5,288.26,2491.66,1104.6166666666666,30
118,sunny,spring,day,manhattan,490.5,1462.0,171.87,1987.6200000000001,1299.7833333333333,24
118,sunny,spring,day,not manhattan,1017.68,2784.5,340.32,3560.47,2256.55,43
118,sunny,spring,night,manhattan,330.14,942.5,184.11,1393.76,721.0833333333333,17
118,sunny,spring,night,not manhattan,679.39,1816.5,166.92,2257.8199999999997,1021.6666666666666,29
118,sunny,summer,day,manhattan,655.03,1870.5,306.16,2759.01,1540.1166666666666,34
118,sunny,summer,day,not manhattan,1930.68,5301.5,577.09,6654.76,4047.2166666666667,76
118,sunny,summer,night,manhattan,422.12,1200.5,142.35,1651.95,951.75,20
118,sunny,summer,night,not manhattan,687.11,1923.55,240.85,2436.2,1167.5666666666666,36
118,sunny,winter,day,manhattan,558.6,1751.9,194.44,2427.59,1258.7333333333333,28
118,sunny,winter,day,not manhattan,1242.03,3569.9,303.39,4383.03,2542.4,50
118,sunny,winter,night,manhattan,320.07,1019.6,177.5,1457.9,683.9666666666667,18
118,sunny,winter,night,not manhattan,471.38,1368.8,168.63,1723.93,681.2833333333333,19
119,rainy,fall,day,manhattan,706.46,2544.5,312.02,3156.8199999999997,2907.4666666666667,106
119,rainy,fall,day,not manhattan,909.43,2802.0,161.93,3467.68,2448.9,68
119,rainy,fall,night,manhattan,362.46999999999997,1145.0,65.32000000000001,1391.82,1057.8666666666666,55
119,rainy,fall,night,not manhattan,482.32,1331.5,104.92999999999999,1710.58,804.6833333333333,34
119,rainy,spring,day,manhattan,687.13,2466.5,240.21,3007.88,2806.133333333333,105
119,rainy,spring,day,not manhattan,887.9,2720.0,191.59,3471.31,2610.1666666666665,73
119,rainy,spring,night,manhattan,517.72,1679.0,92.57,2008.07,1509.0,80
119,rainy,spring,night,not manhattan,446.54,1260.0,152.74,1704.39,837.85,38
119,rainy,summer,day,manhattan,1070.58,3949.5,529.06,4954.0599999999995,4556.616666666667,155
119,rainy,summer,day,not manhattan,849.39,2680.5,256.66,3438.76,2492.95,64
119,rainy,summer,night,manhattan,236.99,745.5,45.81,895.41,638.1833333333334,32
119,rainy,summer,night,not manhattan,222.03,623.5,50.82,813.47,397.0333333333333,18
119,rainy,winter,day,manhattan,502.73,1863.5,144.44,2245.19,1956.25,81
119,rainy,winter,day,not manhattan,761.61,2319.4,198.96,2985.96,1752.3833333333334,58
119,rainy,winter,night,manhattan,447.56,1490.8,42.2,1760.7,1241.7166666666667,66
119,rainy,winter,night,not manhattan,288.36,836.6,90.44,1122.19,527.0666666666667,21
119,sunny,fall,day,manhattan,2812.42,10566.5,1191.78,13056.38,12433.05,449
119,sunny,fall,day,not manhattan,4021.01,12263.5,858.08,15545.75,11203.9,309
119,sunny,fall,night,manhattan,2122.21,6757.5,499.05,8261.3,5807.95,295
119,sunny,fall,night,not manhattan,1671.84,4790.5,390.31,6230.01,3059.616666666667,134
119,sunny,spring,day,manhattan,4096.52,15245.0,1428.97,18516.27,17906.133333333335,619
119,sunny,spring,day,not manhattan,4352.39,13088.5,842.74,16505.21,11774.800000000001,332
119,sunny,spring,night,manhattan,2556.49,8137.0,561.17,9808.92,6894.583333333333,356
119,sunny,spring,night,not manhattan,1932.48,5443.0,413.69,6993.15,3465.516666666667,144
119,sunny,summer,day,manhattan,5049.28,18605.5,2073.36,23043.31,21883.61666666667,739
119,sunny,summer,day,not manhattan,4852.39,14857.58,1070.75,18943.18,13578.666666666666,405
119,sunny,summer,night,manhattan,2793.97,8886.5,608.84,10755.34,7842.966666666667,385
119,sunny,summer,night,not manhattan,2409.7,6893.0,591.38,8996.63,4567.7,186
119,sunny,winter,day,manhattan,2667.03,9905.5,622.45,11729.9,10136.7,419
119,sunny,winter,day,not manhattan,3826.92,11868.2,746.67,14964.99,8886.85,298
119,sunny,winter,night,manhattan,2391.85,7891.8,374.93,9404.53,6444.8,336
119,sunny,winter,night,not manhattan,1431.2,4238.9,266.88,5405.68,2432.2,103
120,rainy,fall,day,manhattan,182.34,621.0,70.03,765.33,617.55,26
120,rainy,fall,day,not manhattan,180.26,544.5,90.52,759.62,580.0,14
120,rainy,fall,night,manhattan,220.19,681.5,67.37,846.37,554.1333333333333,25
120,rainy,fall,night,not manhattan,169.51999999999998,439.0,91.19,623.54,270.93333333333334,11
120,rainy,spring,day,manhattan,262.35,899.0,111.98,1115.88,901.4,43
120,rainy,spring,day,not manhattan,192.05,577.5,78.23,756.63,462.7,12
120,rainy,spring,night,manhattan,139.53,457.0,63.31,584.11,385.6333333333333,21
120,rainy,spring,night,not manhattan,106.73,241.5,17.119999999999997,310.77,181.83333333333334,7
120,rainy,summer,day,manhattan,154.73,559.0,92.53999999999999,725.24,636.0833333333334,24
120,rainy,summer,day,not manhattan,152.24,427.5,45.61,560.06,474.43333333333334,10
120,rainy,summer,night,manhattan,56.05,202.0,24.39,254.69,155.36666666666667,11
120,rainy,summer,night,not manhattan,101.55,264.0,34.86,351.96,161.1,6
120,rainy,winter,day,manhattan,269.46,1057.9,124.86,1292.1599999999999,1036.5,40
120,rainy,winter,day,not manhattan,149.18,412.6,30.39,540.09,385.7,9
120,rainy,winter,night,manhattan,107.02,367.5,46.31,461.01,343.43333333333334,14
120,rainy,winter,night,not manhattan,117.19999999999999,324.9,45.95,442.1,203.25,8
120,sunny,fall,day,manhattan,1092.31,3994.0,484.23,4968.43,4411.283333333334,164
120,sunny,fall,day,not manhattan,1430.68,4157.5,521.24,5497.04,4002.366666666667,98
120,sunny,fall,night,manhattan,942.19,3037.5,361.56,3810.96,2530.483333333333,123
120,sunny,fall,night,not manhattan,726.79,1980.5,238.99,2605.89,1275.9666666666667,47
120,sunny,spring,day,manhattan,1151.71,4077.5,421.04,4973.74,3917.45,172
120,sunny,spring,day,not manhattan,795.05,2217.0,298.52,2977.77,2182.5,55
120,sunny,spring,night,manhattan,645.27,2094.0,257.41,2654.81,1846.7166666666667,93
120,sunny,spring,night,not manhattan,400.05,1103.5,140.63,1416.93,712.0333333333333,23
120,sunny,summer,day,manhattan,1062.7,3863.0,409.46,4728.01,3909.0833333333335,176
120,sunny,summer,day,not manhattan,817.52,2366.5,228.49,3044.34,2300.3166666666666,52
120,sunny,summer,night,manhattan,757.85,2490.5,234.48,3071.58,2084.2,111
120,sunny,summer,night,not manhattan,575.87,1513.5,214.53,2026.48,1065.25,35
120,sunny,winter,day,manhattan,1080.2,4041.0,376.67,4882.97,3700.7166666666667,172
120,sunny,winter,day,not manhattan,600.29,1778.0,269.4,2432.2,1430.1333333333334,42
120,sunny,winter,night,manhattan,460.67,1570.6,166.11,1964.71,1290.55,66
120,sunny,winter,night,not manhattan,254.57,749.0,74.65,952.05,399.9,17
121,rainy,fall,day,manhattan,455.38,1468.0,155.15,1898.35,1582.15,37
121,rainy,fall,day,not manhattan,1205.15,3862.5,324.38,4514.53,3717.266666666667,152
121,rainy,fall,night,manhattan,121.39,468.0,34.49,560.69,308.9166666666667,10
121,rainy,fall,night,not manhattan,557.83,1648.5,128.74,1942.79,1183.4833333333333,66
121,rainy,spring,day,manhattan,718.27,2220.17,247.15,2900.72,2128.2166666666667,53
121,rainy,spring,day,not manhattan,974.86,3064.5,263.03,3610.08,2966.7833333333333,124
121,rainy,spring,night,manhattan,342.19,1012.5,145.09,1336.04,826.9833333333333,28
121,rainy,spring,night,not manhattan,464.09999999999997,1391.0,148.07,1683.32,1115.4,60
121,rainy,summer,day,manhattan,435.29,1316.29,138.23,1710.52,1217.1,31
121,rainy,summer,day,not manhattan,879.83,2875.0,318.38,3447.43,2669.25,111
121,rainy,summer,night,manhattan,99.58,292.0,27.46,356.40999999999997,227.13333333333333,8
121,rainy,summer,night,not manhattan,289.53000000000003,851.0,83.55000000000001,1017.45,624.0,33
121,rainy,winter,day,manhattan,505.64,1603.46,207.51,2088.27,1488.4166666666667,39
121,rainy,winter,day,not manhattan,1094.34,3486.5,396.03000000000003,4228.58,2983.15,135
121,rainy,winter,night,manhattan,133.29,405.0,43.72,517.92,316.0,11
121,rainy,winter,night,not manhattan,315.36,965.9,120.61,1192.36,685.5,39
121,sunny,fall,day,manhattan,2248.63,6967.64,830.53,9118.92,6916.533333333334,176
121,sunny,fall,day,not manhattan,5145.96,16402.5,1573.82,19499.82,15801.983333333334,655
121,sunny,fall,night,manhattan,1113.78,3384.5,469.62,4559.97,2670.233333333333,92
121,sunny,fall,night,not manhattan,2480.32,7502.2,740.43,9031.73,5592.033333333334,305
121,sunny,spring,day,manhattan,2842.45,9015.18,1290.42,11912.35,9112.75,217
121,sunny,spring,day,not manhattan,5683.13,17776.25,1735.4,21093.65,17118.316666666666,700
121,sunny,spring,night,manhattan,1186.87,3513.0,438.5,4628.5,2737.016666666667,97
121,sunny,spring,night,not manhattan,2943.89,8807.58,892.58,10563.76,6365.716666666666,358
121,sunny,summer,day,manhattan,2528.59,7863.37,1020.1899999999999,10351.18,7802.033333333334,196
121,sunny,summer,day,not manhattan,6083.84,19218.24,1794.29,22726.73,18512.633333333335,758
121,sunny,summer,night,manhattan,1294.64,3882.0,436.08,5047.53,3070.866666666667,105
121,sunny,summer,night,not manhattan,2967.32,8873.0,796.09,10562.539999999999,6662.25,362
121,sunny,winter,day,manhattan,2525.63,8074.97,884.93,10387.5,7307.416666666667,196
121,sunny,winter,day,not manhattan,4339.56,14195.6,1353.94,16998.49,11843.333333333334,550
121,sunny,winter,night,manhattan,931.28,2989.9,358.04,3918.94,2249.5166666666664,75
121,sunny,winter,night,not manhattan,1938.36,6155.11,652.77,7501.98,3989.233333333333,239
122,rainy,fall,day,manhattan,144.57999999999998,444.0,24.71,548.26,429.33333333333337,9
122,rainy,fall,day,not manhattan,476.85,1496.0,109.15,1725.6,1375.8833333333334,54
122,rainy,fall,night,manhattan,120.48,366.0,46.04,463.59,277.21666666666664,8
122,rainy,fall,night,not manhattan,254.0,774.0,39.89,889.09,659.45,29
122,rainy,spring,day,manhattan,114.02000000000001,337.5,61.12,453.46999999999997,294.7833333333333,7
122,rainy,spring,day,not manhattan,457.67,1467.5,120.85000000000001,1708.05,1490.2333333333333,54
122,rainy,spring,night,manhattan,132.26,380.0,42.24,502.79,285.3,9
122,rainy,spring,night,not manhattan,274.27,850.0,53.47,978.22,682.2,30
